Date,APOLLOHOSP,AXISBANK,BAJAJ_AUTO,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,ICICIBANK,INFY,JSWSTEEL,KOTAKBANK,MARUTI,SBIN,SUNPHARMA,TATASTEEL,TCS,TECHM,VEDL,WIPRO
2021-01-15,2558.892333984375,672.0439453125,3130.904541015625,793.3875122070312,91.37633514404297,3535.591552734375,1010.3003540039062,2724.153564453125,805.9391479492188,694.5875854492188,2643.502685546875,244.50018310546875,525.182861328125,1183.9869384765625,373.15789794921875,371.2290954589844,7691.22265625,280.367431640625,570.1884155273438,60.76933670043945,2842.36376953125,845.4723510742188,84.19127655029297,202.13356018066406
2021-01-18,2575.574462890625,654.2681884765625,3116.431884765625,772.2451782226562,88.47396850585938,3458.473388671875,979.1546630859375,2739.121826171875,799.1807250976562,702.3780517578125,2610.613525390625,234.656494140625,515.6561279296875,1155.024169921875,362.650390625,367.85321044921875,7505.189453125,271.6939392089844,548.6282958984375,57.39469528198242,2832.16650390625,837.8763427734375,80.88306427001953,198.90716552734375
2021-01-19,2611.3564453125,665.9692993164062,3183.985595703125,792.1834716796875,89.36702728271484,3491.60009765625,986.2869873046875,2749.1328125,801.09423828125,712.205078125,2668.179443359375,242.76307678222656,528.5197143554688,1159.0736083984375,374.29376220703125,375.82989501953125,7593.31884765625,275.523193359375,562.8759765625,58.63436508178711,2866.40625,833.0499877929688,83.42414855957031,198.3079833984375
2021-01-20,2641.265625,672.9402465820312,3186.56494140625,802.1525268554688,90.26004791259766,3497.6630859375,984.6880493164062,2747.2734375,813.6337280273438,706.5929565429688,2703.420654296875,243.2938690185547,532.9203491210938,1179.1448974609375,379.50018310546875,375.1527099609375,7806.42724609375,279.16790771484375,561.13037109375,59.413455963134766,2908.689697265625,855.6704711914062,83.28031158447266,205.08338928222656
2021-01-21,2551.6865234375,673.039794921875,3238.465576171875,782.8403930664062,87.61285400390625,3496.595947265625,979.174072265625,2790.224609375,812.0394897460938,698.4473266601562,2680.064208984375,240.20562744140625,534.5645751953125,1179.3651123046875,372.305908203125,370.01416015625,7741.0615234375,272.0629577636719,549.9965209960938,57.39469528198242,2877.966064453125,843.2900390625,81.0508804321289,205.47518920898438
2021-01-22,2564.37060546875,641.820068359375,3576.190185546875,778.5541381835938,84.96565246582031,3438.490966796875,976.2088012695312,2834.08056640625,805.9080810546875,683.647705078125,2785.375,230.844482421875,516.28466796875,1180.37744140625,355.3613586425781,364.0789794921875,7714.32177734375,261.77471923828125,542.7311401367188,55.69877243041992,2903.679443359375,823.271728515625,79.37281036376953,205.45208740234375
2021-01-25,2652.221923828125,655.662353515625,3645.668212890625,806.0053100585938,84.1045150756836,3462.111328125,985.0272216796875,2735.832763671875,774.5972290039062,692.7879638671875,2867.947998046875,231.90603637695312,520.3953247070312,1166.512451171875,362.0350341796875,357.3869323730469,7649.77099609375,259.2372131347656,553.2989501953125,56.124908447265625,2893.306396484375,815.8853759765625,79.20500183105469,201.9874725341797
2021-01-27,2566.83837890625,629.4717407226562,3625.90478515625,811.49560546875,82.38221740722656,3378.68798828125,951.4784545898438,2659.89404296875,781.1372680664062,667.5693969726562,2771.880859375,223.31692504882812,505.2104187011719,1145.296630859375,356.1659851074219,351.47161865234375,7543.767578125,254.34683227539062,537.635986328125,53.890926361083984,2866.7138671875,836.9109497070312,78.12625122070312,206.23739624023438
2021-01-28,2588.554443359375,667.9112548828125,3616.678466796875,810.9176635742188,81.77622985839844,3326.98486328125,944.2105102539062,2668.045654296875,763.5198364257812,649.5020141601562,2803.94482421875,221.04904174804688,510.91680908203125,1123.4647216796875,356.21331787109375,343.136474609375,7273.1044921875,260.5290222167969,532.4935302734375,53.692928314208984,2810.013916015625,823.9010620117188,78.0303726196289,199.51602172851562
2021-01-29,2528.194091796875,660.1436767578125,3502.99609375,795.5065307617188,80.30912780761719,3268.8798828125,892.055908203125,2616.419189453125,747.21044921875,658.52392578125,2687.285888671875,218.39508056640625,519.3797607421875,1090.7608642578125,347.26776123046875,341.1647033691406,6907.125,260.2983703613281,553.1102294921875,51.73873519897461,2735.116943359375,806.9464721679688,77.3111801147461,193.0487518310547
2021-02-01,2629.12451171875,706.4004516601562,3598.2275390625,776.7240600585938,82.28655242919922,3359.821044921875,858.22607421875,2710.376708984375,758.9417724609375,699.3707885742188,2757.107666015625,232.72634887695312,583.9879150390625,1109.995849609375,360.5204772949219,358.801025390625,7092.2470703125,286.68804931640625,556.8372192382812,54.76041793823242,2759.730224609375,790.4534301757812,82.15362548828125,194.71176147460938
2021-02-02,2670.236572265625,711.2303466796875,3674.088623046875,791.3646240234375,83.72177124023438,3442.273681640625,868.759765625,2769.48779296875,780.4424438476562,739.0574340820312,2718.48291015625,246.4303436279297,597.0932006835938,1119.1072998046875,368.23541259765625,370.7112731933594,7336.552734375,307.35693359375,575.0477905273438,55.23820495605469,2816.079345703125,803.4210815429688,83.06455993652344,197.87612915039062
